ID,ORDER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,START_DATE,END_DATE,IS_CURRENT
5974,CA-2016-135636,OFF-ST-10000676,387.7200,5,0.20,-67.8510,2025-06-26,,true
5975,CA-2017-102155,OFF-ST-10001496,360.3800,2,0.00,93.6988,2025-06-26,,true
5976,CA-2017-102155,OFF-PA-10003673,13.5600,2,0.00,6.2376,2025-06-26,,true
5977,CA-2017-116953,TEC-PH-10004614,552.0000,10,0.20,34.5000,2025-06-26,,true
5978,CA-2014-117765,FUR-TA-10001039,429.9000,5,0.00,111.7740,2025-06-26,,true
5979,CA-2014-117765,OFF-BI-10000474,32.0600,2,0.00,15.3888,2025-06-26,,true
5980,CA-2014-117765,FUR-CH-10004698,161.9600,2,0.00,45.3488,2025-06-26,,true
5981,CA-2014-117765,OFF-ST-10003327,19.8600,2,0.00,5.7594,2025-06-26,,true
5982,CA-2016-114895,OFF-PA-10000232,12.9600,2,0.00,6.3504,2025-06-26,,true
5983,CA-2017-112984,OFF-PA-10003657,20.5440,6,0.20,6.4200,2025-06-26,,true
5984,CA-2016-163776,FUR-FU-10001185,185.5800,6,0.00,76.0878,2025-06-26,,true
5985,CA-2016-163776,OFF-BI-10003007,77.5600,2,0.00,35.6776,2025-06-26,,true
5986,CA-2016-163776,OFF-ST-10002485,87.9200,4,0.00,0.8792,2025-06-26,,true
5987,CA-2016-163776,OFF-PA-10001033,245.9400,6,0.00,120.5106,2025-06-26,,true
5988,CA-2016-163776,OFF-BI-10000404,8.6000,1,0.00,4.0420,2025-06-26,,true
5989,CA-2016-163776,FUR-BO-10003546,504.9000,5,0.00,126.2250,2025-06-26,,true
5990,US-2017-163300,OFF-BI-10004390,2357.4880,7,0.20,884.0580,2025-06-26,,true
5991,US-2017-163300,TEC-PH-10001700,369.5440,7,0.20,32.3351,2025-06-26,,true
5992,US-2017-163300,FUR-CH-10003396,184.7520,3,0.20,-20.7846,2025-06-26,,true
5993,CA-2016-162187,OFF-ST-10001558,64.9600,5,0.20,-4.0600,2025-06-26,,true
5994,CA-2016-162187,OFF-SU-10004782,13.5200,2,0.20,1.6900,2025-06-26,,true
5995,CA-2016-162187,FUR-CH-10003298,458.4300,5,0.30,-137.5290,2025-06-26,,true
5996,CA-2016-162187,OFF-AP-10000576,387.1360,4,0.20,24.1960,2025-06-26,,true
5997,CA-2016-162187,FUR-TA-10003008,328.5900,3,0.40,-147.8655,2025-06-26,,true
5998,US-2014-112991,FUR-CH-10001708,338.3520,3,0.20,4.2294,2025-06-26,,true
5999,US-2014-112991,OFF-PA-10000019,25.9200,4,0.00,12.4416,2025-06-26,,true
6000,US-2014-112991,OFF-PA-10002222,91.3600,4,0.00,42.0256,2025-06-26,,true
6001,CA-2014-124079,FUR-FU-10002553,87.9600,3,0.20,7.6965,2025-06-26,,true
6002,CA-2014-124079,OFF-BI-10002103,5.2140,2,0.70,-4.1712,2025-06-26,,true
6003,US-2017-146878,OFF-BI-10002794,12.2940,1,0.70,-8.6058,2025-06-26,,true
6004,CA-2017-107244,FUR-FU-10002597,19.7600,4,0.00,8.2992,2025-06-26,,true
6005,CA-2015-100657,FUR-CH-10003535,109.7640,2,0.10,8.5372,2025-06-26,,true
6006,CA-2017-129581,TEC-PH-10001527,128.8500,3,0.00,3.8655,2025-06-26,,true
6007,CA-2017-129028,FUR-FU-10004006,127.9500,3,0.00,21.7515,2025-06-26,,true
6008,CA-2015-135580,OFF-PA-10000595,68.5200,3,0.00,31.5192,2025-06-26,,true
6009,CA-2015-135580,OFF-ST-10000798,74.9400,3,0.00,14.2386,2025-06-26,,true
6010,CA-2015-135580,TEC-MA-10004002,2548.5600,6,0.20,286.7130,2025-06-26,,true
6011,CA-2015-135580,OFF-EN-10003296,271.4400,3,0.00,122.1480,2025-06-26,,true
6012,CA-2015-135580,TEC-PH-10004345,287.8800,3,0.20,35.9850,2025-06-26,,true
6013,CA-2016-159016,OFF-PA-10004405,14.9000,5,0.00,7.1520,2025-06-26,,true
6014,CA-2016-159016,TEC-PH-10002885,4158.9120,8,0.20,363.9048,2025-06-26,,true
6015,CA-2014-102652,FUR-FU-10000747,91.9600,2,0.00,15.6332,2025-06-26,,true
6016,CA-2014-102652,FUR-FU-10001918,33.1100,7,0.00,12.9129,2025-06-26,,true
6017,CA-2014-102652,OFF-PA-10003309,19.4400,3,0.00,9.3312,2025-06-26,,true
6018,CA-2014-102652,OFF-PA-10001977,55.4800,1,0.00,26.6304,2025-06-26,,true
6019,CA-2014-152422,OFF-AP-10002892,91.9200,5,0.20,11.4900,2025-06-26,,true
6020,US-2016-156692,OFF-AP-10002222,17.3400,2,0.00,4.6818,2025-06-26,,true
6021,US-2016-156692,TEC-AC-10000158,71.9800,2,0.00,15.1158,2025-06-26,,true
6022,CA-2014-130869,OFF-EN-10002600,7.0800,3,0.20,2.4780,2025-06-26,,true
6023,US-2017-128832,TEC-AC-10004855,69.9800,2,0.00,4.8986,2025-06-26,,true
6024,CA-2017-139717,OFF-AP-10000938,646.2720,8,0.20,64.6272,2025-06-26,,true
6025,CA-2017-139717,OFF-PA-10002195,10.3680,2,0.20,3.7584,2025-06-26,,true
6026,CA-2017-136007,OFF-FA-10002701,8.4000,5,0.00,0.3360,2025-06-26,,true
6027,CA-2017-136007,TEC-PH-10003589,71.9600,5,0.20,25.1860,2025-06-26,,true
6028,CA-2016-157364,OFF-AR-10003752,18.4800,2,0.20,6.0060,2025-06-26,,true
6029,US-2016-112970,OFF-AR-10003829,9.8400,3,0.00,2.8536,2025-06-26,,true
6030,US-2017-152492,FUR-CH-10000155,239.2400,1,0.20,23.9240,2025-06-26,,true
6031,CA-2016-101168,FUR-FU-10003142,21.1200,4,0.00,6.5472,2025-06-26,,true
6032,CA-2017-104010,OFF-SU-10001218,54.9000,5,0.00,15.3720,2025-06-26,,true
6033,CA-2015-130253,FUR-FU-10002963,15.2400,3,0.00,5.1816,2025-06-26,,true
6034,US-2015-155369,OFF-AP-10002578,19.5680,2,0.80,-52.8336,2025-06-26,,true
6035,US-2015-155369,OFF-BI-10003925,310.3920,4,0.80,-512.1468,2025-06-26,,true
6036,CA-2016-131205,FUR-FU-10003347,42.6000,3,0.00,16.6140,2025-06-26,,true
6037,CA-2016-131205,OFF-BI-10000315,113.9400,6,0.00,54.6912,2025-06-26,,true
6038,CA-2016-131205,OFF-ST-10002583,129.9200,4,0.00,5.1968,2025-06-26,,true
6039,CA-2016-131205,OFF-AR-10003469,5.2800,3,0.00,2.5344,2025-06-26,,true
6040,CA-2017-122364,TEC-PH-10001817,859.2000,3,0.20,75.1800,2025-06-26,,true
6041,CA-2017-122364,TEC-MA-10001031,506.2800,3,0.20,177.1980,2025-06-26,,true
6042,CA-2016-117912,FUR-FU-10002088,14.3680,2,0.20,3.9512,2025-06-26,,true
6043,CA-2017-145702,FUR-CH-10001482,314.3520,3,0.20,-35.3646,2025-06-26,,true
6044,CA-2017-145702,OFF-PA-10001526,27.8880,7,0.20,10.1094,2025-06-26,,true
6045,CA-2015-113215,FUR-FU-10002937,238.1520,3,0.20,89.3070,2025-06-26,,true
6046,CA-2016-154662,FUR-TA-10001771,692.9400,3,0.00,173.2350,2025-06-26,,true
6047,CA-2015-105571,OFF-BI-10003305,16.1460,9,0.70,-12.9168,2025-06-26,,true
6048,CA-2015-105571,OFF-BI-10001359,1345.4850,5,0.70,-1031.5385,2025-06-26,,true
6049,CA-2016-152765,OFF-PA-10000483,173.4880,7,0.20,54.2150,2025-06-26,,true
6050,CA-2015-153878,OFF-AR-10000658,57.7500,5,0.00,16.1700,2025-06-26,,true
6051,CA-2015-153878,OFF-AP-10001205,272.4000,5,0.00,76.2720,2025-06-26,,true
6052,CA-2016-124016,OFF-PA-10002586,11.9520,3,0.20,4.0338,2025-06-26,,true
6053,CA-2016-124016,FUR-FU-10004963,28.0000,4,0.20,7.7000,2025-06-26,,true
6054,CA-2016-124016,OFF-BI-10002071,12.2010,7,0.70,-9.7608,2025-06-26,,true
6055,CA-2016-113551,OFF-BI-10001617,2.0680,1,0.80,-3.4122,2025-06-26,,true
6056,CA-2016-113551,OFF-PA-10004665,83.8400,8,0.20,30.3920,2025-06-26,,true
6057,CA-2014-107524,OFF-EN-10001990,11.3600,2,0.00,5.3392,2025-06-26,,true
6058,CA-2014-107524,OFF-PA-10000587,36.4000,5,0.00,17.4720,2025-06-26,,true
6059,CA-2014-138072,TEC-AC-10004859,27.9680,2,0.20,6.9920,2025-06-26,,true
6060,CA-2015-134201,OFF-ST-10001476,142.0400,4,0.00,38.3508,2025-06-26,,true
6061,CA-2015-134201,OFF-AR-10002804,14.6700,3,0.00,6.0147,2025-06-26,,true
6062,CA-2015-111780,TEC-CO-10004202,1199.9600,5,0.20,224.9925,2025-06-26,,true
6063,CA-2015-111780,OFF-PA-10001307,12.6000,3,0.00,6.1740,2025-06-26,,true
6064,CA-2015-111780,OFF-PA-10001667,17.9400,3,0.00,8.0730,2025-06-26,,true
6065,CA-2015-119942,OFF-LA-10001569,23.9040,6,0.20,7.7688,2025-06-26,,true
6066,CA-2015-151547,OFF-SU-10000898,88.9600,8,0.20,10.0080,2025-06-26,,true
6067,CA-2017-166695,FUR-CH-10000225,518.2720,8,0.20,-97.1760,2025-06-26,,true
6068,CA-2017-166695,FUR-FU-10002191,6.9800,1,0.00,3.3504,2025-06-26,,true
6069,CA-2017-166695,TEC-MA-10003176,343.2000,1,0.20,38.6100,2025-06-26,,true
6070,CA-2017-167542,OFF-LA-10004093,17.5440,3,0.20,5.9211,2025-06-26,,true
6071,CA-2015-120901,OFF-ST-10000025,152.6880,2,0.20,-26.7204,2025-06-26,,true
6072,CA-2015-120901,OFF-FA-10001561,3.4880,2,0.20,0.5668,2025-06-26,,true
6073,CA-2015-120901,OFF-SU-10001225,5.8880,2,0.20,-1.3248,2025-06-26,,true
6074,CA-2017-121398,OFF-BI-10001718,153.5520,3,0.20,51.8238,2025-06-26,,true
6075,CA-2017-121398,OFF-ST-10002756,270.6200,2,0.00,2.7062,2025-06-26,,true
6076,CA-2016-151561,TEC-AC-10001432,468.9000,6,0.00,206.3160,2025-06-26,,true
6077,CA-2016-151561,TEC-AC-10003399,72.4800,2,0.00,30.4416,2025-06-26,,true
6078,CA-2016-151561,OFF-SU-10001574,10.9500,3,0.00,3.2850,2025-06-26,,true
6079,CA-2016-151561,FUR-FU-10004864,191.8200,3,0.00,61.3824,2025-06-26,,true
6080,CA-2017-154676,OFF-ST-10001172,151.0560,9,0.20,7.5528,2025-06-26,,true
6081,US-2014-165589,FUR-FU-10002396,25.1600,5,0.60,-11.3220,2025-06-26,,true
6082,US-2016-132577,OFF-BI-10004040,6.2160,6,0.80,-9.6348,2025-06-26,,true
6083,US-2016-132577,OFF-AR-10003481,23.6160,9,0.20,2.6568,2025-06-26,,true
6084,US-2016-132577,TEC-AC-10000387,24.0320,2,0.20,-0.6008,2025-06-26,,true
6085,US-2016-132577,OFF-LA-10000262,2.0880,1,0.20,0.6786,2025-06-26,,true
6086,US-2016-132577,OFF-BI-10003196,4.4880,6,0.80,-6.7320,2025-06-26,,true
6087,CA-2015-114048,FUR-FU-10004351,29.2200,3,0.00,12.8568,2025-06-26,,true
6088,CA-2015-137281,OFF-PA-10001870,6.4800,1,0.00,3.1104,2025-06-26,,true
6089,US-2017-162068,OFF-BI-10002813,1.1880,2,0.70,-0.9900,2025-06-26,,true
6090,CA-2017-100111,FUR-CH-10003846,272.6460,3,0.10,18.1764,2025-06-26,,true
6091,CA-2017-100111,TEC-AC-10002647,212.8000,2,0.00,95.7600,2025-06-26,,true
6092,CA-2017-100111,OFF-PA-10000807,38.5200,9,0.00,18.1044,2025-06-26,,true
6093,CA-2017-100111,TEC-AC-10001465,72.6400,2,0.00,21.7920,2025-06-26,,true
6094,CA-2017-100111,OFF-ST-10000615,45.4000,4,0.00,12.7120,2025-06-26,,true
6095,CA-2017-100111,OFF-PA-10002713,13.7600,2,0.00,6.3296,2025-06-26,,true
6096,CA-2017-100111,FUR-CH-10003061,80.9910,1,0.10,8.0991,2025-06-26,,true
6097,CA-2017-100111,OFF-BI-10000343,11.7840,3,0.20,3.9771,2025-06-26,,true
6098,CA-2017-100111,OFF-FA-10000304,4.3600,2,0.00,1.7876,2025-06-26,,true
6099,CA-2017-100111,FUR-CH-10004086,2888.1270,11,0.10,609.7157,2025-06-26,,true
6100,CA-2017-100111,TEC-PH-10002885,1299.6600,2,0.00,350.9082,2025-06-26,,true
6101,CA-2017-100111,FUR-CH-10001215,2254.4100,5,0.10,375.7350,2025-06-26,,true
6102,CA-2017-100111,TEC-PH-10000215,104.8500,3,0.00,28.3095,2025-06-26,,true
6103,CA-2017-100111,TEC-AC-10001998,59.9700,3,0.00,20.3898,2025-06-26,,true
6104,US-2017-132381,FUR-TA-10002356,314.5320,2,0.40,-83.8752,2025-06-26,,true
6105,CA-2015-147011,OFF-AR-10002399,13.6320,4,0.20,3.5784,2025-06-26,,true
6106,CA-2014-120852,OFF-AP-10001563,19.4320,2,0.80,-49.5516,2025-06-26,,true
6107,CA-2014-120852,TEC-AC-10004510,65.4400,5,0.20,-8.1800,2025-06-26,,true
6108,CA-2016-150007,OFF-LA-10001982,6.0000,2,0.20,2.1000,2025-06-26,,true
6109,CA-2016-150007,OFF-BI-10004141,1.9080,3,0.80,-3.2436,2025-06-26,,true
6110,CA-2016-124590,FUR-CH-10004495,1474.8020,7,0.30,-21.0686,2025-06-26,,true
6111,CA-2016-124590,OFF-AP-10002311,110.0960,2,0.20,33.0288,2025-06-26,,true
6112,CA-2016-124590,OFF-FA-10000585,16.7520,6,0.20,5.4444,2025-06-26,,true
6113,CA-2016-124590,FUR-CH-10000454,1537.0740,9,0.30,0.0000,2025-06-26,,true
6114,CA-2016-124590,FUR-CH-10003746,449.3720,2,0.30,-12.8392,2025-06-26,,true
6115,CA-2016-133802,OFF-BI-10003291,41.9040,6,0.20,14.1426,2025-06-26,,true
6116,US-2016-113677,TEC-PH-10002114,2279.9600,4,0.00,592.7896,2025-06-26,,true
6117,US-2016-113677,OFF-LA-10001569,14.9400,3,0.00,6.8724,2025-06-26,,true
6118,CA-2017-143378,TEC-PH-10001425,191.9760,3,0.20,19.1976,2025-06-26,,true
6119,CA-2017-143378,OFF-AR-10001915,23.8320,3,0.20,6.5538,2025-06-26,,true
6120,CA-2017-143378,FUR-FU-10004864,409.2160,8,0.20,61.3824,2025-06-26,,true
6121,CA-2017-143378,FUR-BO-10001972,72.5880,2,0.70,-128.2388,2025-06-26,,true
6122,CA-2017-152660,OFF-ST-10000532,61.5680,2,0.20,4.6176,2025-06-26,,true
6123,CA-2015-142139,OFF-PA-10003883,20.9600,4,0.20,6.8120,2025-06-26,,true
6124,CA-2017-145772,TEC-AC-10003038,44.7500,5,0.00,8.5025,2025-06-26,,true
6125,CA-2017-145772,OFF-PA-10001593,11.9600,2,0.00,5.3820,2025-06-26,,true
6126,CA-2017-145772,OFF-BI-10002049,3.9120,1,0.20,1.2714,2025-06-26,,true
6127,CA-2016-124100,FUR-CH-10003817,327.9960,6,0.10,54.6660,2025-06-26,,true
6128,US-2014-158400,OFF-BI-10002353,49.4080,4,0.20,18.5280,2025-06-26,,true
6129,CA-2017-162033,TEC-AC-10003116,53.2500,3,0.00,20.7675,2025-06-26,,true
6130,CA-2017-162033,OFF-FA-10003021,3.7600,2,0.00,1.3160,2025-06-26,,true
6131,CA-2014-163447,FUR-CH-10004477,767.2140,14,0.10,161.9674,2025-06-26,,true
6132,CA-2017-145737,OFF-PA-10001033,163.9600,5,0.20,59.4355,2025-06-26,,true
6133,CA-2016-148096,FUR-TA-10004152,161.2800,2,0.20,12.0960,2025-06-26,,true
6134,CA-2016-146766,OFF-AR-10002135,192.8000,4,0.00,55.9120,2025-06-26,,true
6135,CA-2015-105613,TEC-AC-10000521,27.6960,3,0.20,3.4620,2025-06-26,,true
6136,CA-2015-105613,OFF-AP-10000026,73.1640,6,0.80,-186.5682,2025-06-26,,true
6137,US-2016-142251,OFF-PA-10002986,32.0640,6,0.20,11.2224,2025-06-26,,true
6138,CA-2014-131247,FUR-BO-10001337,205.6660,2,0.15,-12.0980,2025-06-26,,true
6139,US-2015-113593,OFF-ST-10000532,115.4400,3,0.00,30.0144,2025-06-26,,true
6140,CA-2017-121083,OFF-PA-10001497,274.8000,5,0.00,134.6520,2025-06-26,,true
6141,CA-2017-121083,OFF-ST-10002554,195.6400,4,0.00,3.9128,2025-06-26,,true
6142,CA-2017-121083,TEC-PH-10001336,257.9800,2,0.00,74.8142,2025-06-26,,true
6143,CA-2017-121083,OFF-AR-10002987,119.0400,6,0.00,48.8064,2025-06-26,,true
6144,CA-2017-151190,OFF-PA-10000575,20.0700,3,0.00,9.2322,2025-06-26,,true
6145,CA-2014-133543,OFF-AR-10003394,11.7600,4,0.00,3.1752,2025-06-26,,true
6146,CA-2017-105130,OFF-AR-10003394,11.7600,4,0.00,3.1752,2025-06-26,,true
6147,CA-2017-105130,OFF-BI-10001191,40.7360,2,0.20,14.7668,2025-06-26,,true
6148,CA-2016-161928,TEC-PH-10003484,201.5840,2,0.20,12.5990,2025-06-26,,true
6149,CA-2017-101322,FUR-CH-10003968,340.7040,6,0.20,-34.0704,2025-06-26,,true
6150,US-2016-106600,FUR-BO-10001608,354.9000,5,0.00,88.7250,2025-06-26,,true
6151,CA-2014-111871,FUR-BO-10004218,1198.3300,10,0.15,70.4900,2025-06-26,,true
6152,CA-2017-139437,OFF-ST-10002485,87.9200,4,0.00,0.8792,2025-06-26,,true
6153,CA-2017-151484,FUR-FU-10001876,51.9680,2,0.20,10.3936,2025-06-26,,true
6154,CA-2017-151484,OFF-ST-10002370,51.3360,3,0.20,5.7753,2025-06-26,,true
6155,CA-2017-151484,OFF-ST-10000142,332.7040,1,0.20,33.2704,2025-06-26,,true
6156,CA-2017-151484,FUR-FU-10004671,42.4080,3,0.20,9.5418,2025-06-26,,true
6157,CA-2016-104150,OFF-EN-10002504,81.5400,3,0.00,38.3238,2025-06-26,,true
6158,CA-2016-104150,TEC-AC-10004803,167.2800,12,0.00,23.4192,2025-06-26,,true
6159,CA-2016-161025,OFF-ST-10001932,772.6800,4,0.00,108.1752,2025-06-26,,true
6160,CA-2014-103989,TEC-PH-10004667,323.9760,3,0.20,28.3479,2025-06-26,,true
6161,CA-2014-103989,OFF-LA-10000443,11.8080,4,0.20,3.9852,2025-06-26,,true
6162,CA-2014-103989,OFF-ST-10000918,26.1600,3,0.20,1.9620,2025-06-26,,true
6163,CA-2014-103989,OFF-BI-10001196,33.5700,5,0.70,-25.7370,2025-06-26,,true
6164,CA-2014-103989,FUR-FU-10003981,4.9920,3,0.20,1.3728,2025-06-26,,true
6165,CA-2014-103989,FUR-FU-10002508,20.0160,3,0.20,5.5044,2025-06-26,,true
6166,CA-2014-103989,TEC-AC-10002647,170.2400,2,0.20,53.2000,2025-06-26,,true
6167,CA-2015-142433,OFF-PA-10002377,117.4560,3,0.20,44.0460,2025-06-26,,true
6168,CA-2015-132815,OFF-PA-10004530,22.9600,2,0.00,11.2504,2025-06-26,,true
6169,CA-2014-101266,OFF-PA-10002986,13.3600,2,0.00,6.4128,2025-06-26,,true
6170,CA-2016-141523,OFF-BI-10000948,34.2480,3,0.20,11.5587,2025-06-26,,true
6171,CA-2016-141523,OFF-AR-10001545,3.5200,2,0.00,1.0208,2025-06-26,,true
6172,US-2014-106299,OFF-BI-10001758,26.7000,5,0.00,12.5490,2025-06-26,,true
6173,US-2014-106299,TEC-AC-10003237,21.2000,2,0.00,9.1160,2025-06-26,,true
6174,US-2014-106299,OFF-ST-10002011,838.3800,2,0.00,226.3626,2025-06-26,,true
6175,CA-2015-158421,FUR-CH-10000309,1690.0400,4,0.00,422.5100,2025-06-26,,true
6176,CA-2015-158421,OFF-ST-10002444,85.9600,7,0.00,24.0688,2025-06-26,,true
6177,CA-2015-158421,OFF-EN-10001453,121.9600,2,0.00,57.3212,2025-06-26,,true
6178,CA-2015-158421,OFF-PA-10001801,23.9200,4,0.00,11.7208,2025-06-26,,true
6179,CA-2015-158421,OFF-ST-10000563,63.9600,2,0.00,6.3960,2025-06-26,,true
6180,CA-2015-158421,TEC-PH-10000369,629.9500,5,0.00,176.3860,2025-06-26,,true
6181,CA-2015-158421,TEC-PH-10002538,113.7300,3,0.00,32.9817,2025-06-26,,true
6182,CA-2015-158421,OFF-BI-10000050,14.6000,2,0.00,6.8620,2025-06-26,,true
6183,CA-2015-158421,OFF-ST-10004186,887.8400,8,0.00,17.7568,2025-06-26,,true
6184,CA-2016-143609,FUR-CH-10004218,403.9200,5,0.20,25.2450,2025-06-26,,true
6185,CA-2015-138331,OFF-AR-10002952,106.8000,10,0.20,10.6800,2025-06-26,,true
6186,CA-2015-138954,OFF-ST-10003058,70.9500,3,0.00,20.5755,2025-06-26,,true
6187,CA-2015-138954,OFF-BI-10003963,34.9440,6,0.20,11.7936,2025-06-26,,true
6188,CA-2015-138954,OFF-AR-10001955,119.0400,6,0.00,35.7120,2025-06-26,,true
6189,CA-2017-157903,TEC-PH-10004345,383.8400,4,0.20,47.9800,2025-06-26,,true
6190,CA-2016-157259,FUR-FU-10003192,799.5600,9,0.00,207.8856,2025-06-26,,true
6191,CA-2017-107986,OFF-ST-10001325,31.4400,3,0.00,8.4888,2025-06-26,,true
6192,CA-2017-104927,OFF-PA-10000019,25.9200,5,0.20,9.0720,2025-06-26,,true
6193,CA-2017-104927,OFF-BI-10003429,6.3300,5,0.80,-9.8115,2025-06-26,,true
6194,CA-2017-104927,OFF-PA-10000176,75.8800,5,0.20,26.5580,2025-06-26,,true
6195,CA-2017-113453,TEC-PH-10004165,329.9880,2,0.40,-76.9972,2025-06-26,,true
6196,CA-2017-113453,OFF-ST-10000352,71.3760,3,0.20,-4.4610,2025-06-26,,true
6197,CA-2015-149909,OFF-PA-10000726,63.7700,7,0.00,28.6965,2025-06-26,,true
6198,CA-2015-149909,TEC-PH-10001536,50.9700,3,0.00,13.2522,2025-06-26,,true
6199,CA-2015-149909,OFF-PA-10001790,96.0800,2,0.00,46.1184,2025-06-26,,true
6200,CA-2015-146675,TEC-CO-10001766,1439.9680,4,0.20,485.9892,2025-06-26,,true
6201,CA-2015-146675,TEC-AC-10004396,43.5600,3,0.20,-4.9005,2025-06-26,,true
6202,CA-2016-118332,FUR-CH-10001708,563.9200,5,0.20,7.0490,2025-06-26,,true
6203,CA-2016-133669,TEC-PH-10001305,235.1520,8,0.40,-47.0304,2025-06-26,,true
6204,CA-2017-145660,FUR-FU-10002885,7.7120,2,0.20,1.7352,2025-06-26,,true
6205,CA-2016-133697,OFF-PA-10000726,51.0160,7,0.20,15.9425,2025-06-26,,true
6206,CA-2016-133697,OFF-FA-10003112,25.2480,4,0.20,7.8900,2025-06-26,,true
6207,CA-2016-133697,FUR-CH-10002372,56.6860,1,0.30,-14.5764,2025-06-26,,true
6208,CA-2017-148138,OFF-ST-10000563,51.1680,2,0.20,-6.3960,2025-06-26,,true
6209,CA-2017-119809,OFF-BI-10003925,2793.5280,9,0.20,942.8157,2025-06-26,,true
6210,CA-2017-119809,OFF-ST-10003306,1000.0200,7,0.00,290.0058,2025-06-26,,true
6211,CA-2017-119809,FUR-FU-10001475,65.9400,3,0.00,22.4196,2025-06-26,,true
6212,CA-2017-149944,OFF-FA-10003495,18.2400,3,0.00,9.1200,2025-06-26,,true
6213,CA-2017-149944,OFF-AP-10004708,76.1200,2,0.00,22.0748,2025-06-26,,true
6214,CA-2014-128538,OFF-EN-10001219,7.6400,1,0.00,3.7436,2025-06-26,,true
6215,CA-2015-161711,FUR-FU-10000087,68.1600,3,0.00,27.9456,2025-06-26,,true
6216,CA-2015-161711,OFF-EN-10001539,62.2400,8,0.00,29.2528,2025-06-26,,true
6217,US-2015-129553,TEC-PH-10004897,29.9700,3,0.00,0.2997,2025-06-26,,true
6218,CA-2016-160220,TEC-PH-10001300,125.7000,6,0.00,35.1960,2025-06-26,,true
6219,CA-2016-160220,TEC-PH-10001557,191.9800,2,0.00,51.8346,2025-06-26,,true
6220,CA-2016-160220,OFF-ST-10000617,20.8600,7,0.00,1.4602,2025-06-26,,true
6221,US-2017-157224,OFF-LA-10000121,56.7000,9,0.00,26.0820,2025-06-26,,true
6222,CA-2017-140627,FUR-FU-10000087,72.7040,4,0.20,19.0848,2025-06-26,,true
6223,CA-2017-140627,OFF-AR-10000422,12.2640,7,0.20,1.0731,2025-06-26,,true
6224,CA-2017-140627,OFF-ST-10004123,218.3520,3,0.20,-54.5880,2025-06-26,,true
6225,CA-2015-133445,FUR-BO-10003660,66.2940,1,0.70,-103.8606,2025-06-26,,true
6226,CA-2015-133445,FUR-CH-10000422,291.1680,4,0.20,-14.5584,2025-06-26,,true
6227,CA-2014-148782,TEC-PH-10002923,88.7760,3,0.20,7.7679,2025-06-26,,true
6228,CA-2016-148208,TEC-PH-10004093,110.3760,4,0.40,-20.2356,2025-06-26,,true
6229,CA-2016-148208,TEC-AC-10000171,55.1760,3,0.20,15.8631,2025-06-26,,true
6230,CA-2017-127656,OFF-AR-10001166,30.3200,4,0.00,11.8248,2025-06-26,,true
6231,US-2017-142188,FUR-CH-10003199,177.5680,2,0.20,8.8784,2025-06-26,,true
6232,US-2017-142188,OFF-PA-10002005,19.4400,3,0.00,9.3312,2025-06-26,,true
6233,US-2017-142188,OFF-PA-10004101,71.2800,11,0.00,34.2144,2025-06-26,,true
6234,US-2017-142188,OFF-BI-10004600,1471.9600,5,0.20,459.9875,2025-06-26,,true
6235,US-2017-142188,TEC-PH-10000127,79.9600,5,0.20,-17.9910,2025-06-26,,true
6236,CA-2016-144400,OFF-EN-10004386,57.5760,3,0.20,21.5910,2025-06-26,,true
6237,US-2016-155180,OFF-BI-10004506,26.3360,4,0.20,9.2176,2025-06-26,,true
6238,CA-2015-134075,FUR-FU-10004597,166.5000,3,0.00,21.6450,2025-06-26,,true
6239,CA-2015-134075,OFF-ST-10001496,360.3800,2,0.00,93.6988,2025-06-26,,true
6240,US-2016-131912,OFF-BI-10004236,11.7440,1,0.20,3.8168,2025-06-26,,true
6241,CA-2017-141572,FUR-FU-10001185,247.4400,8,0.00,101.4504,2025-06-26,,true
6242,CA-2014-134621,OFF-BI-10000977,18.2400,2,0.70,-14.5920,2025-06-26,,true
6243,CA-2016-165561,OFF-SU-10004782,25.3500,3,0.00,7.6050,2025-06-26,,true
6244,CA-2015-112305,OFF-AR-10002067,119.0400,6,0.00,30.9504,2025-06-26,,true
6245,CA-2015-112305,FUR-FU-10002364,22.1400,3,0.00,6.4206,2025-06-26,,true
6246,CA-2015-112305,TEC-AC-10002018,13.9800,2,0.00,6.0114,2025-06-26,,true
6247,CA-2017-121580,OFF-BI-10000632,43.4100,1,0.00,19.9686,2025-06-26,,true
6248,CA-2017-121580,FUR-FU-10003981,6.2400,3,0.00,2.6208,2025-06-26,,true
6249,CA-2017-121580,OFF-AP-10001564,465.1600,2,0.00,120.9416,2025-06-26,,true
6250,CA-2017-121580,OFF-PA-10004082,7.9800,1,0.00,3.9900,2025-06-26,,true
6251,CA-2014-101147,OFF-AP-10004249,2.3940,1,0.80,-6.3441,2025-06-26,,true
6252,CA-2014-165806,OFF-PA-10003441,58.3200,9,0.00,27.9936,2025-06-26,,true
6253,CA-2014-165806,TEC-PH-10004922,200.9700,3,0.00,50.2425,2025-06-26,,true
6254,CA-2015-151624,FUR-FU-10001731,21.3600,8,0.00,8.1168,2025-06-26,,true
6255,CA-2017-139444,OFF-LA-10000134,9.8560,4,0.20,3.4496,2025-06-26,,true
6256,CA-2015-133977,OFF-BI-10003166,3.4440,1,0.70,-2.5256,2025-06-26,,true
